"semestre","carrera","promedio","edad","peso","estatura","genero"
2,"INDUSTRIAL",84.4,22,70,175,"F"
9,"INDUSTRIAL",83.94,23,69,173,"F"
6,"INDUSTRIAL",90.23,22,73,175,"F"
9,"INDUSTRIAL",82.45,21,82,157,"M"
5,"INDUSTRIAL",83.28,21,69,178,"M"
4,"INDUSTRIAL",82.47,23,60,177,"F"
4,"INDUSTRIAL",83.11,19,69,181,"F"
5,"INDUSTRIAL",87.58,24,70,192,"F"
4,"INDUSTRIAL",85.44,22,69,174,"F"
6,"INDUSTRIAL",80.88,20,60,179,"F"
8,"INDUSTRIAL",82.28,22,88,180,"M"
3,"INDUSTRIAL",86.25,21,69,187,"M"
9,"INDUSTRIAL",79.42,21,86,177,"F"
9,"INDUSTRIAL",80.6,24,57,169,"M"
6,"INDUSTRIAL",83.14,19,82,171,"F"
3,"INDUSTRIAL",84.08,17,84,180,"M"
9,"INDUSTRIAL",86.18,24,74,163,"F"
2,"INDUSTRIAL",92.83,22,79,158,"M"
6,"INDUSTRIAL",89.42,21,71,175,"F"
2,"INDUSTRIAL",88.33,23,78,175,"M"
2,"INDUSTRIAL",93.5,21,83,154,"F"
9,"INDUSTRIAL",83.16,19,79,177,"M"
9,"INDUSTRIAL",81.35,19,64,169,"M"
8,"INDUSTRIAL",88.79,22,69,176,"M"
3,"INDUSTRIAL",80.67,20,89,175,"M"
5,"INDUSTRIAL",85.27,20,85,180,"F"
6,"INDUSTRIAL",83.28,23,70,161,"M"
5,"INDUSTRIAL",84.32,20,79,178,"F"
3,"INDUSTRIAL",94.08,23,77,182,"M"
3,"INDUSTRIAL",89.67,18,79,167,"M"
3,"INDUSTRIAL",87.5,22,82,174,"F"
6,"INDUSTRIAL",86.83,21,57,169,"M"
6,"INDUSTRIAL",80.48,20,68,175,"F"
9,"INDUSTRIAL",84.69,21,65,174,"M"
6,"INDUSTRIAL",87.22,21,80,165,"F"
6,"INDUSTRIAL",86.46,22,84,174,"M"
9,"INDUSTRIAL",82.71,19,77,187,"F"
2,"INDUSTRIAL",95.33,20,90,170,"F"
3,"INDUSTRIAL",84,22,83,187,"M"
4,"INDUSTRIAL",88.07,17,63,178,"M"
8,"INDUSTRIAL",93.32,25,96,161,"F"
8,"INDUSTRIAL",93.15,25,76,171,"M"
8,"INDUSTRIAL",84.98,19,72,190,"M"
3,"INDUSTRIAL",92.67,21,65,182,"M"
8,"INDUSTRIAL",86.29,22,64,162,"F"
3,"INDUSTRIAL",87,21,69,188,"F"
6,"INDUSTRIAL",83.88,20,72,169,"F"
4,"INDUSTRIAL",87.67,20,74,187,"M"
2,"INDUSTRIAL",92.33,21,58,150,"F"
12,"ELECTRONICA",80.29,20,71,178,"M"
12,"ELECTRONICA",82.37,21,65,201,"F"
12,"ELECTRONICA",81.62,22,60,175,"F"
12,"ELECTRONICA",80.04,20,71,161,"M"
10,"ELECTRONICA",84.68,23,61,197,"F"
12,"ELECTRONICA",83.98,23,79,175,"M"
10,"ELECTRONICA",89.45,20,67,188,"F"
12,"ELECTRONICA",81.92,22,77,178,"M"
11,"ELECTRONICA",82.39,23,64,155,"M"
12,"ELECTRONICA",81.64,21,71,174,"M"
11,"ELECTRONICA",82.63,23,69,169,"M"
10,"ELECTRONICA",88.55,21,75,178,"F"
10,"ELECTRONICA",87.31,27,74,178,"F"
10,"ELECTRONICA",85.61,21,69,174,"M"
10,"ELECTRONICA",86.1,20,64,172,"F"
10,"ELECTRONICA",86.73,27,57,187,"M"
10,"ELECTRONICA",91.29,19,75,157,"M"
11,"ELECTRONICA",84.49,21,64,179,"M"
12,"ELECTRONICA",83.16,21,55,185,"M"
11,"ELECTRONICA",78.6,22,70,175,"M"
10,"ELECTRONICA",80.56,19,79,170,"F"
11,"ELECTRONICA",79.64,19,69,171,"F"
10,"ELECTRONICA",85.57,18,82,163,"F"
12,"ELECTRONICA",84.51,21,76,189,"F"
10,"ELECTRONICA",83.22,22,68,177,"M"
10,"ELECTRONICA",84.14,20,98,183,"M"
10,"ELECTRONICA",79.38,22,69,172,"M"
12,"ELECTRONICA",81.5,24,70,164,"F"
11,"ELECTRONICA",82.56,20,78,170,"F"
10,"ELECTRONICA",89.33,21,91,179,"F"
10,"ELECTRONICA",84.46,21,73,169,"M"
10,"ELECTRONICA",80.81,18,62,177,"F"
10,"ELECTRONICA",82.39,21,86,193,"M"
10,"ELECTRONICA",85.14,24,65,188,"F"
12,"ELECTRONICA",83.49,25,76,166,"F"
4,"ELECTRONICA",91,21,76,191,"M"
7,"ELECTRONICA",83.33,19,82,168,"F"
4,"ELECTRONICA",87.38,21,61,172,"M"
4,"ELECTRONICA",91.18,22,106,179,"M"
2,"ELECTRONICA",92.5,18,73,190,"F"
4,"ELECTRONICA",83.3,24,87,181,"M"
8,"ELECTRONICA",85.3,21,88,193,"M"
2,"ELECTRONICA",85.83,18,72,161,"M"
2,"ELECTRONICA",91.83,22,91,181,"M"
6,"ELECTRONICA",85.52,23,84,177,"F"
4,"ELECTRONICA",82.56,21,69,180,"M"
4,"ELECTRONICA",87.73,17,82,175,"F"
2,"ELECTRONICA",80.5,23,78,171,"M"
2,"ELECTRONICA",96,21,80,163,"F"
2,"ELECTRONICA",90.83,18,84,162,"M"
2,"ELECTRONICA",92.83,22,83,161,"F"
6,"ELECTRONICA",92.1,24,75,193,"M"
2,"ELECTRONICA",91.33,20,73,161,"M"
2,"ELECTRONICA",87.33,19,76,181,"M"
4,"ELECTRONICA",88.38,21,91,165,"M"
9,"ELECTRONICA",89.47,20,83,171,"F"
6,"ELECTRONICA",90.15,22,58,164,"F"
6,"ELECTRONICA",81.75,20,77,190,"F"
2,"ELECTRONICA",97,21,63,172,"M"
4,"ELECTRONICA",89.06,20,65,172,"M"
2,"ELECTRONICA",95.33,17,77,182,"M"
8,"ELECTRONICA",86.7,21,63,180,"F"
4,"ELECTRONICA",87.94,23,64,172,"M"
8,"ELECTRONICA",89.29,19,86,158,"M"
4,"ELECTRONICA",85.93,26,77,189,"M"
2,"ELECTRONICA",94.83,19,66,183,"F"
2,"ELECTRONICA",92.17,23,70,161,"M"
4,"ELECTRONICA",85.47,24,74,180,"M"
6,"ELECTRONICA",82.05,15,73,172,"F"
6,"ELECTRONICA",88.21,19,76,180,"F"
4,"ELECTRONICA",90.82,24,67,175,"M"
8,"ELECTRONICA",86.64,20,74,165,"F"
8,"ELECTRONICA",87.44,24,85,167,"F"
2,"ELECTRONICA",83,20,80,179,"F"
2,"ELECTRONICA",85.33,20,72,173,"F"
2,"ELECTRONICA",91.67,22,72,178,"F"
2,"ELECTRONICA",96.17,22,84,184,"M"
4,"ELECTRONICA",83.93,19,83,154,"F"
6,"ELECTRONICA",85.5,19,51,178,"M"
4,"ELECTRONICA",85,20,88,188,"M"
4,"ELECTRONICA",92.59,22,75,180,"M"
6,"ELECTRONICA",87.31,20,57,179,"M"
8,"ELECTRONICA",84.19,26,85,179,"F"
6,"ELECTRONICA",93.9,19,97,165,"F"
4,"ELECTRONICA",87,23,73,183,"M"
6,"ELECTRONICA",79.04,22,73,160,"F"
2,"ELECTRONICA",86.33,19,67,176,"M"
8,"ELECTRONICA",89.88,24,80,176,"F"
7,"ELECTRONICA",79.46,18,85,159,"M"
4,"ELECTRONICA",91.13,20,67,171,"F"
6,"ELECTRONICA",82.96,20,68,163,"M"
8,"ELECTRONICA",94.58,23,69,176,"F"
8,"ELECTRONICA",90.38,22,89,174,"M"
4,"ELECTRONICA",88.94,22,89,187,"F"
7,"ELECTRONICA",80.8,19,75,147,"M"
2,"ELECTRONICA",98,22,104,174,"M"
6,"ELECTRONICA",91.41,22,68,181,"F"
4,"ELECTRONICA",93.12,17,71,170,"F"
4,"ELECTRONICA",84.23,17,85,183,"M"
6,"ELECTRONICA",88.5,18,47,155,"F"
4,"ELECTRONICA",91.56,23,86,167,"M"
6,"ELECTRONICA",87.76,18,63,166,"F"
4,"ELECTRONICA",84.56,20,63,174,"F"
7,"ELECTRONICA",80.67,24,86,150,"M"
7,"ELECTRONICA",83.73,19,81,169,"M"
2,"ELECTRONICA",88.67,21,67,182,"F"
2,"ELECTRONICA",89.67,18,67,175,"F"
2,"ELECTRONICA",85.33,21,85,174,"M"
8,"ELECTRONICA",86.23,22,89,182,"F"
6,"ELECTRONICA",88.28,16,77,151,"M"
4,"ELECTRONICA",87.14,20,78,181,"F"
4,"ELECTRONICA",89.47,23,81,176,"F"
8,"ELECTRONICA",86.42,17,67,181,"F"
8,"ELECTRONICA",85.93,20,72,154,"M"
8,"ELECTRONICA",94.63,18,86,189,"F"
7,"ELECTRONICA",80.25,24,77,184,"F"
9,"ELECTRONICA",85.53,18,92,192,"M"
2,"ELECTRONICA",94,17,56,175,"M"
4,"ELECTRONICA",87.19,17,68,170,"M"
6,"ELECTRONICA",83.44,25,72,161,"F"
6,"ELECTRONICA",87.9,21,70,178,"M"
4,"ELECTRONICA",86.94,21,68,160,"F"
2,"ELECTRONICA",92.33,23,79,185,"M"
6,"ELECTRONICA",90.9,17,66,170,"F"
6,"ELECTRONICA",86.29,17,69,197,"F"
7,"ELECTRONICA",81.89,20,89,184,"F"
4,"ELECTRONICA",86.59,21,71,188,"M"
8,"ELECTRONICA",89.68,26,64,174,"M"
6,"ELECTRONICA",82.32,19,81,177,"F"
4,"ELECTRONICA",88,23,89,166,"F"
2,"ELECTRONICA",92.5,22,68,165,"M"
8,"ELECTRONICA",85.11,23,88,174,"M"
4,"ELECTRONICA",87.71,19,59,165,"F"
9,"ELECTRONICA",88.53,25,91,180,"F"
4,"ELECTRONICA",87.44,24,79,172,"M"
6,"ELECTRONICA",88.89,20,73,172,"M"
8,"ELECTRONICA",85.24,22,81,168,"M"
6,"ELECTRONICA",81.63,21,70,167,"M"
6,"ELECTRONICA",91.59,20,70,168,"M"
7,"ELECTRONICA",83.92,19,77,189,"M"
9,"ELECTRONICA",82.65,17,78,176,"M"
6,"ELECTRONICA",86.6,24,74,165,"M"
8,"ELECTRONICA",89.13,21,76,160,"M"
2,"ELECTRONICA",84.17,21,79,161,"M"
8,"ELECTRONICA",90.33,19,76,157,"M"
6,"ELECTRONICA",79.11,22,76,184,"M"
2,"ELECTRONICA",90.67,24,90,177,"F"
8,"ELECTRONICA",84.71,23,78,168,"F"
4,"ELECTRONICA",90,22,66,183,"M"
8,"ELECTRONICA",85.72,20,64,180,"M"
2,"ELECTRONICA",96.83,19,72,160,"M"
8,"ELECTRONICA",87.4,24,79,198,"M"
6,"ELECTRONICA",94.34,20,80,184,"F"
4,"ELECTRONICA",94.53,21,76,167,"F"
6,"ELECTRONICA",85.23,24,63,176,"M"
2,"ELECTRONICA",91.33,20,92,178,"F"
6,"ELECTRONICA",83.7,21,76,195,"M"
4,"ELECTRONICA",86.27,20,77,173,"M"
6,"ELECTRICA",83.56,23,86,182,"M"
6,"ELECTRICA",75.91,19,87,188,"F"
8,"ELECTRICA",85.2,20,74,160,"F"
6,"ELECTRICA",84.62,18,99,171,"F"
2,"ELECTRICA",89.2,22,58,175,"F"
6,"ELECTRICA",90.87,23,69,169,"M"
4,"ELECTRICA",76.92,18,72,184,"F"
6,"ELECTRICA",78.58,23,66,186,"F"
6,"ELECTRICA",86.5,19,69,150,"F"
8,"ELECTRICA",85.21,23,86,167,"F"
4,"ELECTRICA",86,18,74,198,"M"
6,"ELECTRICA",84.81,23,74,167,"F"
6,"ELECTRICA",81.58,23,82,143,"F"
2,"ELECTRICA",86,18,86,184,"M"
4,"ELECTRICA",81.33,20,71,168,"F"
2,"ELECTRICA",89.83,19,74,174,"F"
2,"ELECTRICA",90.6,24,90,170,"F"
2,"ELECTRICA",87.4,18,63,176,"M"
6,"ELECTRICA",85.25,21,82,179,"F"
2,"ELECTRICA",91.33,18,63,183,"F"
8,"ELECTRICA",88.42,24,64,168,"F"
2,"ELECTRICA",86.75,21,61,169,"M"
8,"ELECTRICA",88.11,19,79,180,"F"
9,"ELECTRICA",81.76,20,71,174,"F"
8,"ELECTRICA",84.81,20,58,166,"M"
2,"ELECTRICA",87,21,80,186,"F"
2,"ELECTRICA",89.33,22,64,181,"M"
6,"ELECTRICA",85.85,22,82,165,"M"
7,"ELECTRICA",81.45,19,80,184,"F"
6,"ELECTRICA",86.48,18,60,177,"F"
4,"ELECTRICA",78,17,59,172,"F"
2,"ELECTRICA",88.17,18,68,177,"M"
6,"ELECTRICA",79.12,23,79,168,"F"
7,"ELECTRICA",78.7,20,88,181,"F"
2,"ELECTRICA",96.5,20,83,172,"F"
6,"ELECTRICA",86.57,23,63,168,"M"
8,"ELECTRICA",81,22,72,165,"M"
4,"ELECTRICA",77.63,22,84,187,"F"
2,"ELECTRICA",93.83,20,88,178,"M"
6,"ELECTRICA",93.26,21,73,164,"M"
2,"ELECTRICA",91.33,21,49,174,"M"
8,"ELECTRICA",83.2,23,62,173,"F"
8,"ELECTRICA",84.37,22,68,171,"F"
8,"ELECTRICA",84.27,20,65,180,"F"
4,"ELECTRICA",85.82,18,78,182,"F"
2,"ELECTRICA",82.33,21,62,166,"F"
4,"ELECTRICA",84.2,21,68,158,"F"
6,"ELECTRICA",85.75,19,78,178,"F"
6,"ELECTRICA",84.23,23,85,160,"F"
2,"ELECTRICA",87.5,24,73,178,"M"
8,"ELECTRICA",82.76,21,87,168,"F"
2,"ELECTRICA",86.83,22,79,161,"M"
4,"ELECTRICA",82.41,21,70,169,"F"
6,"ELECTRICA",81.39,23,98,168,"F"
2,"ELECTRICA",91.8,23,84,180,"M"
2,"ELECTRICA",93.17,21,82,177,"F"
6,"ELECTRICA",83.41,22,82,180,"F"
4,"ELECTRICA",89.62,19,70,162,"F"
8,"ELECTRICA",82.64,20,87,181,"M"
7,"ELECTRICA",82.5,21,77,175,"F"
6,"ELECTRICA",81.77,23,81,187,"F"
6,"ELECTRICA",86.97,24,55,173,"F"
6,"ELECTRICA",85.1,21,76,173,"M"
4,"ELECTRICA",82.42,20,67,171,"F"
6,"ELECTRICA",81.87,22,87,180,"F"
2,"ELECTRICA",89.33,22,72,181,"F"
8,"ELECTRICA",92.98,21,78,158,"F"
2,"ELECTRICA",89.17,20,79,174,"F"
2,"ELECTRICA",83.4,25,82,174,"M"
2,"ELECTRICA",90.75,18,81,171,"M"
2,"ELECTRICA",90,20,77,191,"F"
6,"ELECTRICA",86,19,58,163,"F"
7,"ELECTRICA",81.18,22,94,162,"M"
8,"ELECTRICA",85.18,18,84,179,"F"
6,"ELECTRICA",83.85,18,76,183,"M"
2,"ELECTRICA",88,18,81,177,"F"
6,"ELECTRICA",90.55,21,80,173,"M"
6,"ELECTRICA",94.53,25,64,198,"M"
2,"ELECTRICA",84.33,16,65,156,"F"
7,"ELECTRICA",84.1,22,77,182,"M"
2,"ELECTRICA",89.33,25,67,179,"F"
2,"ELECTRICA",88,19,70,167,"M"
4,"ELECTRICA",83.59,22,80,175,"M"
2,"ELECTRICA",78.67,21,88,163,"M"
6,"ELECTRICA",83.96,22,75,174,"F"
2,"ELECTRICA",90.2,22,70,177,"F"
2,"ELECTRICA",86.5,20,71,184,"M"
2,"ELECTRICA",86.6,22,81,185,"M"
8,"ELECTRICA",85.74,20,61,173,"F"
8,"ELECTRICA",82.06,24,65,158,"M"
6,"ELECTRICA",84.1,24,68,173,"F"
8,"ELECTRICA",81.55,23,89,171,"F"
2,"ELECTRICA",81.67,23,87,186,"M"
6,"ELECTRICA",92.94,19,86,175,"F"
4,"ELECTRICA",80.08,23,75,181,"F"
6,"ELECTRICA",80.35,23,87,169,"M"
4,"ELECTRICA",91.95,22,81,155,"M"
4,"ELECTRICA",89.82,16,59,191,"M"
6,"ELECTRICA",92.41,19,66,170,"M"
4,"ELECTRICA",82.21,21,82,159,"M"
4,"ELECTRICA",82.57,17,55,175,"F"
7,"ELECTRICA",85.21,20,70,176,"F"
7,"ELECTRICA",79.15,22,78,183,"F"
4,"ELECTRICA",80.82,23,82,180,"F"
6,"ELECTRICA",81.21,23,69,162,"M"
6,"ELECTRICA",91.45,19,63,194,"M"
4,"ELECTRICA",93.11,22,60,155,"F"
2,"ELECTRICA",90.17,22,57,186,"M"
8,"ELECTRICA",83.88,22,62,180,"F"
2,"ELECTRICA",89.17,22,89,154,"M"
4,"ELECTRICA",82.27,19,83,171,"F"
9,"ELECTRICA",84.76,21,90,180,"F"
2,"ELECTRICA",83.2,18,76,168,"M"
6,"ELECTRICA",88.18,24,97,157,"M"
2,"ELECTRICA",85.5,23,78,165,"F"
4,"ELECTRICA",84.45,20,85,181,"M"
4,"ELECTRICA",83.87,20,61,173,"F"
6,"ELECTRICA",91.34,20,97,187,"M"
2,"ELECTRICA",88.83,26,67,176,"F"
6,"ELECTRICA",85.94,17,74,175,"F"
2,"ELECTRICA",89.33,18,77,189,"M"
8,"ELECTRICA",90.71,20,83,189,"F"
6,"ELECTRICA",80.22,20,86,174,"M"
2,"ELECTRICA",91.5,20,61,166,"M"
2,"ELECTRICA",86.33,18,82,153,"F"
4,"ELECTRICA",91.53,22,63,184,"F"
6,"ELECTRICA",83.85,21,88,175,"M"
2,"ELECTRICA",86.5,21,75,183,"F"
2,"ELECTRICA",85.17,20,73,166,"F"
2,"ELECTRICA",90,22,84,183,"F"
2,"ELECTRICA",86.75,19,89,191,"M"
2,"ELECTRICA",88.8,24,62,185,"M"
2,"ELECTRICA",88,24,70,176,"M"
6,"ELECTRICA",81.35,22,57,181,"M"
2,"ELECTRICA",86.67,22,67,184,"F"
4,"ELECTRICA",82.5,22,70,172,"M"
8,"ELECTRICA",86.58,23,89,184,"F"
6,"ELECTRICA",84.33,22,73,181,"F"
6,"ELECTRICA",86.32,21,91,181,"F"
2,"ELECTRICA",86.33,22,75,150,"F"
8,"ELECTRICA",85.53,22,78,161,"F"
2,"ELECTRICA",90.83,19,69,167,"F"
4,"ELECTRICA",86,21,69,189,"M"
9,"ELECTRICA",85.26,23,76,173,"M"
6,"ELECTRICA",79.28,23,82,170,"M"
2,"ELECTRICA",84.6,20,78,181,"F"
2,"ELECTRICA",89.4,23,77,177,"F"
2,"ELECTRICA",82.5,23,88,163,"F"
4,"ELECTRICA",81.65,19,83,177,"F"
6,"ELECTRICA",83.84,19,78,182,"F"
4,"ELECTRICA",85.88,24,87,178,"F"
4,"ELECTRICA",83.15,20,68,168,"F"
7,"ELECTRICA",82.42,19,85,187,"M"
9,"ELECTRICA",83.88,23,75,180,"F"
2,"ELECTRICA",85.83,19,76,180,"M"
4,"ELECTRICA",80.17,20,71,172,"M"
8,"ELECTRICA",84.48,21,68,187,"F"
2,"ELECTRICA",85.5,22,68,174,"F"
6,"ELECTRICA",86.4,18,78,192,"M"
2,"ELECTRICA",94.6,23,66,175,"F"
2,"ELECTRICA",90.83,22,80,195,"F"
2,"ELECTRICA",85.33,26,71,152,"F"
2,"ELECTRICA",85.75,24,73,190,"F"
2,"ELECTRICA",96.25,24,77,174,"M"
3,"ELECTRICA",89.8,21,71,180,"M"
8,"ELECTRICA",82.85,18,74,163,"M"
8,"ELECTRICA",89.51,23,76,177,"F"
4,"ELECTRICA",82.7,23,66,187,"F"
2,"ELECTRICA",90.5,19,81,184,"F"
7,"ELECTRICA",82.5,18,75,180,"F"
7,"ELECTRICA",82.1,17,77,170,"M"
6,"ELECTRICA",81.09,24,67,167,"M"
9,"ELECTRICA",83.24,22,77,180,"F"
6,"ELECTRICA",95.26,25,86,182,"M"
4,"ELECTRICA",80.89,20,74,170,"M"
2,"ELECTRICA",83.4,23,84,186,"M"
4,"ELECTRICA",81.33,20,74,170,"F"
2,"ELECTRICA",86.5,20,70,147,"F"
4,"ELECTRICA",86,22,77,180,"F"
6,"ELECTRICA",79.89,21,70,190,"F"
2,"ELECTRICA",91.83,23,75,181,"M"
8,"ELECTRICA",89.38,22,88,176,"M"
4,"ELECTRICA",82.2,23,60,183,"F"
4,"ELECTRICA",86.06,17,84,173,"M"
2,"ELECTRICA",87.17,21,64,152,"M"
9,"ELECTRICA",82.79,20,82,171,"F"
4,"ELECTRICA",83.67,22,94,166,"F"
7,"ELECTRICA",84.43,20,90,190,"M"
6,"ELECTRICA",93.42,24,81,172,"M"
2,"ELECTRICA",80.5,19,61,164,"F"
6,"ELECTRICA",78.59,25,91,181,"F"
4,"ELECTRICA",82.75,24,71,158,"F"
2,"ELECTRICA",95.17,20,93,159,"M"
4,"ELECTRICA",90.67,15,71,190,"F"
6,"ELECTRICA",87.24,19,78,184,"M"
6,"ELECTRICA",83.56,23,83,182,"F"
6,"ELECTRICA",75.91,22,88,175,"M"
8,"ELECTRICA",85.2,21,52,164,"F"
6,"ELECTRICA",84.62,19,73,158,"F"
2,"ELECTRICA",89.2,17,85,168,"F"
6,"ELECTRICA",90.87,20,64,181,"M"
4,"ELECTRICA",76.92,20,80,170,"M"
6,"ELECTRICA",78.58,22,68,174,"F"
6,"ELECTRICA",86.5,23,66,165,"M"
8,"ELECTRICA",85.21,20,79,180,"M"
4,"ELECTRICA",86,25,68,168,"F"
6,"ELECTRICA",84.81,22,73,173,"F"
6,"ELECTRICA",81.58,21,59,170,"F"
2,"ELECTRICA",86,20,81,168,"F"
4,"ELECTRICA",81.33,18,76,184,"F"
2,"ELECTRICA",89.83,23,67,172,"F"
2,"ELECTRICA",90.6,23,63,185,"M"
2,"ELECTRICA",87.4,22,70,190,"F"
6,"ELECTRICA",85.25,18,80,194,"F"
2,"ELECTRICA",91.33,23,71,192,"F"
8,"ELECTRICA",88.42,21,66,188,"F"
2,"ELECTRICA",86.75,22,92,181,"M"
8,"ELECTRICA",88.11,20,73,177,"F"
9,"ELECTRICA",81.76,22,77,174,"M"
8,"ELECTRICA",84.81,23,79,173,"M"
2,"ELECTRICA",87,22,69,171,"F"
2,"ELECTRICA",89.33,25,61,172,"F"
6,"ELECTRICA",85.85,18,79,170,"M"
7,"ELECTRICA",81.45,15,79,166,"M"
6,"ELECTRICA",86.48,21,88,172,"F"
4,"ELECTRICA",78,18,97,184,"M"
2,"ELECTRICA",88.17,18,76,191,"F"
6,"ELECTRICA",79.12,20,68,172,"M"
7,"ELECTRICA",78.7,19,71,183,"F"
2,"ELECTRICA",96.5,20,72,182,"M"
6,"ELECTRICA",86.57,20,90,168,"M"
8,"ELECTRICA",81,19,80,174,"F"
4,"ELECTRICA",77.63,23,49,176,"F"
2,"ELECTRICA",93.83,22,73,176,"F"
6,"ELECTRICA",93.26,26,65,191,"M"
2,"ELECTRICA",91.33,22,60,179,"M"
8,"ELECTRICA",83.2,22,59,154,"F"
8,"ELECTRICA",84.37,24,74,191,"M"
8,"ELECTRICA",84.27,17,67,170,"M"
4,"ELECTRICA",85.82,16,72,173,"F"
2,"ELECTRICA",82.33,24,77,176,"F"
4,"ELECTRICA",84.2,21,67,180,"M"
6,"ELECTRICA",85.75,20,84,182,"M"
6,"ELECTRICA",84.23,21,44,193,"F"
2,"ELECTRICA",87.5,22,58,174,"F"
8,"ELECTRICA",82.76,20,68,180,"F"
2,"ELECTRICA",86.83,25,66,176,"F"
4,"ELECTRICA",82.41,21,85,184,"F"
6,"ELECTRICA",81.39,18,95,184,"M"
2,"ELECTRICA",91.8,21,74,166,"M"
2,"ELECTRICA",93.17,24,66,173,"M"
6,"ELECTRICA",83.41,22,79,180,"F"
4,"ELECTRICA",89.62,25,65,162,"F"
8,"ELECTRICA",82.64,19,76,168,"M"
7,"ELECTRICA",82.5,20,70,180,"M"
6,"ELECTRICA",81.77,20,85,169,"M"
6,"ELECTRICA",86.97,22,68,170,"M"
6,"ELECTRICA",85.1,23,81,162,"F"
4,"ELECTRICA",82.42,19,69,171,"F"
6,"ELECTRICA",81.87,21,64,179,"M"
2,"ELECTRICA",89.33,22,75,163,"M"
8,"ELECTRICA",92.98,22,85,157,"F"
2,"ELECTRICA",89.17,16,78,181,"F"
2,"ELECTRICA",83.4,17,72,164,"M"
2,"ELECTRICA",90.75,20,83,166,"F"
2,"ELECTRICA",90,22,64,174,"F"
6,"ELECTRICA",86,15,76,179,"F"
7,"ELECTRICA",81.18,19,71,179,"F"
8,"ELECTRICA",85.18,20,78,179,"M"
6,"ELECTRICA",83.85,16,93,181,"M"
2,"ELECTRICA",88,24,107,174,"M"
6,"ELECTRICA",90.55,19,75,174,"M"
6,"ELECTRICA",94.53,20,107,181,"F"
2,"ELECTRICA",84.33,19,76,167,"F"
7,"ELECTRICA",84.1,20,73,178,"M"
2,"ELECTRICA",89.33,23,82,181,"F"
2,"ELECTRICA",88,19,70,179,"M"
4,"ELECTRICA",83.59,22,66,173,"F"
2,"ELECTRICA",78.67,19,67,170,"F"
6,"ELECTRICA",83.96,20,90,175,"F"
2,"ELECTRICA",90.2,18,88,179,"F"
2,"ELECTRICA",86.5,21,63,185,"M"
2,"ELECTRICA",86.6,19,82,174,"M"
8,"ELECTRICA",85.74,21,93,165,"M"
8,"ELECTRICA",82.06,21,75,174,"M"
6,"ELECTRICA",84.1,20,75,173,"M"
8,"ELECTRICA",81.55,21,78,174,"M"
2,"ELECTRICA",81.67,18,86,171,"F"
6,"ELECTRICA",92.94,20,80,178,"M"
4,"ELECTRICA",80.08,16,71,172,"M"
6,"ELECTRICA",80.35,25,101,183,"F"
4,"ELECTRICA",91.95,20,56,187,"F"
4,"ELECTRICA",89.82,20,80,167,"M"
6,"ELECTRICA",92.41,20,69,181,"M"
4,"ELECTRICA",82.21,19,67,168,"F"
4,"ELECTRICA",82.57,17,106,171,"M"
7,"ELECTRICA",85.21,18,87,171,"F"
7,"ELECTRICA",79.15,22,76,178,"F"
4,"ELECTRICA",80.82,19,86,180,"M"
6,"ELECTRICA",81.21,21,81,175,"M"
6,"ELECTRICA",91.45,20,69,188,"F"
4,"ELECTRICA",93.11,20,57,161,"M"
2,"ELECTRICA",90.17,26,87,191,"M"
8,"ELECTRICA",83.88,22,82,174,"M"
2,"ELECTRICA",89.17,22,77,182,"M"
4,"ELECTRICA",82.27,25,75,185,"F"
9,"ELECTRICA",84.76,21,74,177,"F"
2,"ELECTRICA",83.2,23,74,181,"M"
6,"ELECTRICA",88.18,23,74,186,"M"
2,"ELECTRICA",85.5,24,89,159,"M"
4,"ELECTRICA",84.45,21,70,166,"F"
4,"ELECTRICA",83.87,22,83,176,"F"
6,"ELECTRICA",91.34,20,78,171,"F"
2,"ELECTRICA",88.83,18,81,171,"F"
6,"ELECTRICA",85.94,19,79,190,"M"
2,"ELECTRICA",89.33,20,86,171,"F"
8,"ELECTRICA",90.71,19,73,173,"F"
6,"ELECTRICA",80.22,21,97,187,"F"
2,"ELECTRICA",91.5,21,82,179,"F"
2,"ELECTRICA",86.33,21,69,182,"F"
4,"ELECTRICA",91.53,20,76,169,"M"
6,"ELECTRICA",83.85,20,92,175,"F"
2,"ELECTRICA",86.5,17,52,185,"F"
2,"ELECTRICA",85.17,21,65,187,"F"
2,"ELECTRICA",90,20,93,183,"F"
2,"ELECTRICA",86.75,19,75,180,"F"
2,"ELECTRICA",88.8,22,80,189,"M"
2,"ELECTRICA",88,21,59,179,"M"
6,"ELECTRICA",81.35,19,56,181,"M"
2,"ELECTRICA",86.67,21,79,157,"M"
4,"ELECTRICA",82.5,20,87,185,"M"
8,"ELECTRICA",86.58,20,69,189,"F"
6,"ELECTRICA",84.33,20,75,157,"M"
6,"ELECTRICA",86.32,21,65,187,"M"
2,"ELECTRICA",86.33,23,81,171,"F"
8,"ELECTRICA",85.53,25,68,161,"M"
2,"ELECTRICA",90.83,21,71,188,"M"
4,"ELECTRICA",86,19,66,174,"F"
9,"ELECTRICA",85.26,23,78,189,"F"
6,"ELECTRICA",79.28,21,64,174,"F"
2,"ELECTRICA",84.6,21,97,182,"F"
2,"ELECTRICA",89.4,18,74,191,"F"
2,"ELECTRICA",82.5,24,80,203,"F"
4,"ELECTRICA",81.65,20,60,174,"F"
